,Power Demand,Load,PV Production
2018-03-13 09:00:00,1.4652333999999998,,
2018-03-13 09:15:00,95.99093,,
2018-03-13 09:30:00,96.06332000000002,,
2018-03-13 09:45:00,89.52722,,
2018-03-13 10:00:00,93.66699,,
2018-03-13 10:15:00,102.70978000000002,,
2018-03-13 10:30:00,101.64730000000002,,
2018-03-13 10:45:00,92.70231000000001,,
2018-03-13 11:00:00,108.29072,,
2018-03-13 11:15:00,112.29884,,
2018-03-13 11:30:00,108.51575,,
2018-03-13 11:45:00,102.64339000000001,,
2018-03-13 12:00:00,96.03071,,
2018-03-13 12:15:00,97.20412999999999,,
2018-03-13 12:30:00,101.94467,,
2018-03-13 12:45:00,104.72343000000001,,
2018-03-13 13:00:00,111.91119,,
2018-03-13 13:15:00,111.21472,,
2018-03-13 13:30:00,109.96526,,
2018-03-13 13:45:00,108.61193999999999,,
2018-03-13 14:00:00,105.35358,,
2018-03-13 14:15:00,103.75706,,
2018-03-13 14:30:00,109.89401,,
2018-03-13 14:45:00,117.99374999999999,,
2018-03-13 15:00:00,114.88228000000001,,
2018-03-13 15:15:00,120.70862,,
2018-03-13 15:30:00,126.79553,,
2018-03-13 15:45:00,138.72753,,
2018-03-13 16:00:00,146.20834,,
2018-03-13 16:15:00,162.18847,,
2018-03-13 16:30:00,160.23331,,
2018-03-13 16:45:00,154.37162999999998,,
2018-03-13 17:00:00,158.71493,,
2018-03-13 17:15:00,150.2785,,
2018-03-13 17:30:00,151.98745000000002,,
2018-03-13 17:45:00,163.54882,,
2018-03-13 18:00:00,155.87834,,
2018-03-13 18:15:00,153.97978999999998,,
2018-03-13 18:30:00,159.05309,,
2018-03-13 18:45:00,159.71483,,
2018-03-13 19:00:00,158.06697000000003,,
2018-03-13 19:15:00,158.52814,,
2018-03-13 19:30:00,158.57066,,
2018-03-13 19:45:00,157.35139,,
2018-03-13 20:00:00,162.99633,,
2018-03-13 20:15:00,151.15891,,
2018-03-13 20:30:00,145.64409,,
2018-03-13 20:45:00,147.76155,,
2018-03-13 21:00:00,151.67065,,
2018-03-13 21:15:00,141.55912999999998,,
2018-03-13 21:30:00,138.39811,,
2018-03-13 21:45:00,135.45782,,
2018-03-13 22:00:00,127.76292000000001,,
2018-03-13 22:15:00,118.97357000000001,,
2018-03-13 22:30:00,108.30518000000001,,
2018-03-13 22:45:00,105.38846,,
2018-03-13 23:00:00,99.98329,,
2018-03-13 23:15:00,101.70478,,
2018-03-13 23:30:00,90.42593000000001,,
2018-03-13 23:45:00,80.72032999999999,,
2018-03-14 00:00:00,76.68599,,
2018-03-14 00:15:00,72.92628,,
2018-03-14 00:30:00,73.02706,,
2018-03-14 00:45:00,72.10435,,
2018-03-14 01:00:00,67.49292,,
2018-03-14 01:15:00,68.0289,,
2018-03-14 01:30:00,63.84776,,
2018-03-14 01:45:00,62.75234,,
2018-03-14 02:00:00,63.181309999999996,,
2018-03-14 02:15:00,61.34260999999999,,
2018-03-14 02:30:00,62.54257,,
2018-03-14 02:45:00,60.63429000000001,,
2018-03-14 03:00:00,60.8057,,
2018-03-14 03:15:00,65.76435000000001,,
2018-03-14 03:30:00,65.2219,,
2018-03-14 03:45:00,62.141490000000005,,
2018-03-14 04:00:00,64.22983,,
2018-03-14 04:15:00,69.23102,,
2018-03-14 04:30:00,64.24887,,
2018-03-14 04:45:00,66.53282,,
2018-03-14 05:00:00,68.85448,,
2018-03-14 05:15:00,71.27947,,
2018-03-14 05:30:00,73.06111,,
2018-03-14 05:45:00,76.67916,,
2018-03-14 06:00:00,78.4926,,
2018-03-14 06:15:00,88.40109000000001,,
2018-03-14 06:30:00,88.12837,,
2018-03-14 06:45:00,85.44155,,
2018-03-14 07:00:00,88.9993,,
2018-03-14 07:15:00,94.6158,,
2018-03-14 07:30:00,92.44648,,
2018-03-14 07:45:00,95.67145000000001,,
2018-03-14 08:00:00,98.6339,,
2018-03-14 08:15:00,93.07748000000001,,
2018-03-14 08:30:00,96.40768,,
2018-03-14 08:45:00,106.64755,,
2018-03-14 09:00:00,105.41320999999999,,
2018-03-14 09:15:00,99.38804,,
2018-03-14 09:30:00,104.51149000000001,,
2018-03-14 09:45:00,104.17727,,
2018-03-14 10:00:00,99.05016000000002,,
2018-03-14 10:15:00,85.40241,,
2018-03-14 10:30:00,88.48602,,
2018-03-14 10:45:00,96.08367000000001,,
2018-03-14 11:00:00,86.56547,,
2018-03-14 11:15:00,96.29338999999999,,
2018-03-14 11:30:00,85.45007000000001,,
2018-03-14 11:45:00,86.12826,,
2018-03-14 12:00:00,85.89544,,
2018-03-14 12:15:00,89.40969000000001,,
2018-03-14 12:30:00,85.66615999999999,,
2018-03-14 12:45:00,87.30136,,
2018-03-14 13:00:00,80.05231,,
2018-03-14 13:15:00,83.41331,,
2018-03-14 13:30:00,78.21479000000001,,
2018-03-14 13:45:00,76.17391,,
2018-03-14 14:00:00,79.1563,,
2018-03-14 14:15:00,84.76499000000001,,
2018-03-14 14:30:00,95.60309000000001,,
2018-03-14 14:45:00,95.88699,,
2018-03-14 15:00:00,98.64099,,
2018-03-14 15:15:00,99.06986,,
2018-03-14 15:30:00,110.28475999999999,,
2018-03-14 15:45:00,116.67356000000001,,
2018-03-14 16:00:00,122.78325000000001,,
2018-03-14 16:15:00,137.61361000000002,,
2018-03-14 16:30:00,137.23608,,
2018-03-14 16:45:00,135.61360000000002,,
2018-03-14 17:00:00,141.23376000000002,,
2018-03-14 17:15:00,143.39276,,
2018-03-14 17:30:00,150.41486,,
2018-03-14 17:45:00,154.06294000000003,,
2018-03-14 18:00:00,159.81319000000002,,
2018-03-14 18:15:00,158.85357,,
2018-03-14 18:30:00,157.59673,,
2018-03-14 18:45:00,160.28292,,
2018-03-14 19:00:00,163.20151,,
2018-03-14 19:15:00,162.25642,,
2018-03-14 19:30:00,152.16907,,
2018-03-14 19:45:00,151.44756,,
2018-03-14 20:00:00,157.06905,,
2018-03-14 20:15:00,153.49366,,
2018-03-14 20:30:00,149.80432,,
2018-03-14 20:45:00,142.87368,,
2018-03-14 21:00:00,137.80482,,
2018-03-14 21:15:00,133.95025,,
2018-03-14 21:30:00,125.02001000000001,,
2018-03-14 21:45:00,128.49737,,
2018-03-14 22:00:00,119.84530000000001,,
2018-03-14 22:15:00,118.65287000000001,,
2018-03-14 22:30:00,116.56739,,
2018-03-14 22:45:00,116.57523,,
2018-03-14 23:00:00,105.41427999999999,,
2018-03-14 23:15:00,93.21445,,
2018-03-14 23:30:00,85.62115,,
2018-03-14 23:45:00,80.51759999999999,,
2018-03-15 00:00:00,82.01092,,
2018-03-15 00:15:00,74.56514999999999,,
2018-03-15 00:30:00,75.75999,,
2018-03-15 00:45:00,69.36237000000001,,
2018-03-15 01:00:00,65.84665999999999,,
2018-03-15 01:15:00,64.12058999999999,,
2018-03-15 01:30:00,61.93148,,
2018-03-15 01:45:00,62.81855,,
2018-03-15 02:00:00,61.70271,,
2018-03-15 02:15:00,61.75132000000001,,
2018-03-15 02:30:00,58.879740000000005,,
2018-03-15 02:45:00,60.26617,,
2018-03-15 03:00:00,60.62361,,
2018-03-15 03:15:00,62.60677,,
2018-03-15 03:30:00,61.40665,,
2018-03-15 03:45:00,64.75513000000001,,
2018-03-15 04:00:00,67.20178,,
2018-03-15 04:15:00,64.61677,,
2018-03-15 04:30:00,64.55165,,
2018-03-15 04:45:00,64.59191,,
2018-03-15 05:00:00,63.46446,,
2018-03-15 05:15:00,69.29924,,
2018-03-15 05:30:00,71.61358,,
2018-03-15 05:45:00,72.8078,,
2018-03-15 06:00:00,77.16215,,
2018-03-15 06:15:00,86.91951,,
2018-03-15 06:30:00,81.76882,,
2018-03-15 06:45:00,84.49383999999999,,
2018-03-15 07:00:00,84.91364,,
2018-03-15 07:15:00,83.40559999999999,,
2018-03-15 07:30:00,80.53503,,
2018-03-15 07:45:00,84.70596,,
2018-03-15 08:00:00,84.88046,,
2018-03-15 08:15:00,86.31797,,
2018-03-15 08:30:00,93.20665,,
2018-03-15 08:45:00,97.18946,,
2018-03-15 09:00:00,88.30586,,
2018-03-15 09:15:00,88.89142000000001,,
2018-03-15 09:30:00,83.61846,,
2018-03-15 09:45:00,82.42741000000001,,
2018-03-15 10:00:00,91.83943000000001,,
2018-03-15 10:15:00,78.82617,,
2018-03-15 10:30:00,92.15969000000001,,
2018-03-15 10:45:00,98.42276999999999,,
2018-03-15 11:00:00,97.24648,,
2018-03-15 11:15:00,98.9916,,
2018-03-15 11:30:00,103.61914000000002,,
2018-03-15 11:45:00,107.56565,,
2018-03-15 12:00:00,91.62943,,
2018-03-15 12:15:00,91.1028,,
2018-03-15 12:30:00,94.40281,,
2018-03-15 12:45:00,98.95354999999999,,
2018-03-15 13:00:00,91.94,,
2018-03-15 13:15:00,91.30515,,
2018-03-15 13:30:00,86.82502,,
2018-03-15 13:45:00,104.12676,,
2018-03-15 14:00:00,99.40357,,
2018-03-15 14:15:00,99.30522,,
2018-03-15 14:30:00,109.48829,,
2018-03-15 14:45:00,107.33746,,
2018-03-15 15:00:00,116.66010000000001,,
2018-03-15 15:15:00,113.83795,,
2018-03-15 15:30:00,121.11117,,
2018-03-15 15:45:00,141.59959999999998,,
2018-03-15 16:00:00,145.90044,,
2018-03-15 16:15:00,157.51439000000002,,
2018-03-15 16:30:00,154.33366999999998,,
2018-03-15 16:45:00,152.68146,,
2018-03-15 17:00:00,153.40207999999998,,
2018-03-15 17:15:00,152.75447,,
2018-03-15 17:30:00,164.73556,,
2018-03-15 17:45:00,157.53355,,
2018-03-15 18:00:00,156.77908000000002,,
2018-03-15 18:15:00,166.45573000000002,,
2018-03-15 18:30:00,173.05554999999998,,
2018-03-15 18:45:00,163.82513,,
2018-03-15 19:00:00,170.90083,,
2018-03-15 19:15:00,160.90140000000002,,
2018-03-15 19:30:00,149.3859,,
2018-03-15 19:45:00,156.08259999999999,,
2018-03-15 20:00:00,154.75355,,
2018-03-15 20:15:00,150.42357,,
2018-03-15 20:30:00,147.45641999999998,,
2018-03-15 20:45:00,148.22028,,
2018-03-15 21:00:00,145.15616,,
2018-03-15 21:15:00,144.52926000000002,,
2018-03-15 21:30:00,141.94158000000002,,
2018-03-15 21:45:00,129.54835,,
2018-03-15 22:00:00,129.77859999999998,,
2018-03-15 22:15:00,125.01425,,
2018-03-15 22:30:00,111.57809,,
2018-03-15 22:45:00,105.79392,,
2018-03-15 23:00:00,96.76737,,
2018-03-15 23:15:00,88.20414,,
2018-03-15 23:30:00,88.03543,,
2018-03-15 23:45:00,84.246,,
2018-03-16 00:00:00,82.58239,,
2018-03-16 00:15:00,76.67865,,
2018-03-16 00:30:00,72.98385,,
2018-03-16 00:45:00,72.62851,,
2018-03-16 01:00:00,75.22015999999999,,
2018-03-16 01:15:00,64.91749999999999,,
2018-03-16 01:30:00,63.25495,,
2018-03-16 01:45:00,63.590090000000004,,
2018-03-16 02:00:00,61.78702,,
2018-03-16 02:15:00,59.032250000000005,,
2018-03-16 02:30:00,60.184,,
2018-03-16 02:45:00,60.365399999999994,,
2018-03-16 03:00:00,62.045390000000005,,
2018-03-16 03:15:00,60.26787,,
2018-03-16 03:30:00,60.35623,,
2018-03-16 03:45:00,65.96243,,
2018-03-16 04:00:00,66.15954,,
2018-03-16 04:15:00,64.39627,,
2018-03-16 04:30:00,64.24042,,
2018-03-16 04:45:00,67.83870999999999,,
2018-03-16 05:00:00,70.00885,,
2018-03-16 05:15:00,68.51266000000001,,
2018-03-16 05:30:00,68.40862,,
2018-03-16 05:45:00,70.33108000000001,,
2018-03-16 06:00:00,74.81307,,
2018-03-16 06:15:00,93.12374,,
2018-03-16 06:30:00,94.23604999999999,,
2018-03-16 06:45:00,94.88454,,
2018-03-16 07:00:00,96.74285,,
2018-03-16 07:15:00,104.59344000000002,,
2018-03-16 07:30:00,88.48393000000002,,
2018-03-16 07:45:00,89.44915,,
2018-03-16 08:00:00,87.8734,,
2018-03-16 08:15:00,94.08288,,
2018-03-16 08:30:00,97.63276,,
2018-03-16 08:45:00,96.24179,,
2018-03-16 09:00:00,100.85337000000001,,
2018-03-16 09:15:00,94.62742000000001,,
2018-03-16 09:30:00,93.35228000000001,,
2018-03-16 09:45:00,102.16926,,
2018-03-16 10:00:00,108.26018,,
2018-03-16 10:15:00,101.72994,,
2018-03-16 10:30:00,101.96941000000001,,
2018-03-16 10:45:00,108.06861,,
2018-03-16 11:00:00,116.55749,,
2018-03-16 11:15:00,126.13624999999999,,
2018-03-16 11:30:00,124.50754,,
2018-03-16 11:45:00,124.08025,,
2018-03-16 12:00:00,128.08593,,
2018-03-16 12:15:00,123.53957000000001,,
2018-03-16 12:30:00,125.94339,,
2018-03-16 12:45:00,119.84314,,
2018-03-16 13:00:00,124.23241,,
2018-03-16 13:15:00,123.19993000000001,,
2018-03-16 13:30:00,113.00214,,
2018-03-16 13:45:00,112.19483,,
2018-03-16 14:00:00,115.35587000000001,,
2018-03-16 14:15:00,108.57021,,
2018-03-16 14:30:00,105.86646,,
2018-03-16 14:45:00,107.61058,,
2018-03-16 15:00:00,108.60064,,
2018-03-16 15:15:00,114.9909,,
2018-03-16 15:30:00,135.97717,,
2018-03-16 15:45:00,143.07933,,
2018-03-16 16:00:00,146.99238,,
2018-03-16 16:15:00,158.87022000000002,,
2018-03-16 16:30:00,168.14416000000003,,
2018-03-16 16:45:00,167.36441,,
2018-03-16 17:00:00,162.90887,,
2018-03-16 17:15:00,157.48968,,
2018-03-16 17:30:00,157.66368999999997,,
2018-03-16 17:45:00,152.72626,,
2018-03-16 18:00:00,160.93026,,
2018-03-16 18:15:00,162.89173,,
2018-03-16 18:30:00,162.73501,,
2018-03-16 18:45:00,158.0358,,
2018-03-16 19:00:00,148.43421999999998,,
2018-03-16 19:15:00,150.29394000000002,,
2018-03-16 19:30:00,159.13434999999998,,
2018-03-16 19:45:00,161.57291,,
2018-03-16 20:00:00,154.92166,,
2018-03-16 20:15:00,143.99934000000002,,
2018-03-16 20:30:00,146.08495000000002,,
2018-03-16 20:45:00,142.52524,,
2018-03-16 21:00:00,147.74653,,
2018-03-16 21:15:00,141.43932999999998,,
2018-03-16 21:30:00,140.73351,,
2018-03-16 21:45:00,138.75255,,
2018-03-16 22:00:00,134.22779,,
2018-03-16 22:15:00,124.93623000000001,,
2018-03-16 22:30:00,126.54218999999999,,
2018-03-16 22:45:00,124.13417999999999,,
2018-03-16 23:00:00,120.50797,,
2018-03-16 23:15:00,110.44618,,
2018-03-16 23:30:00,103.29784000000001,,
2018-03-16 23:45:00,104.30636,,
2018-03-17 00:00:00,93.25946,,
2018-03-17 00:15:00,86.73629,,
2018-03-17 00:30:00,86.20563000000001,,
2018-03-17 00:45:00,85.25319,,
2018-03-17 01:00:00,77.89405,,
2018-03-17 01:15:00,78.34039999999999,,
2018-03-17 01:30:00,74.19308000000001,,
2018-03-17 01:45:00,71.50563,,
2018-03-17 02:00:00,70.80494999999999,,
2018-03-17 02:15:00,68.06105,,
2018-03-17 02:30:00,66.30458999999999,,
2018-03-17 02:45:00,69.33338,,
2018-03-17 03:00:00,71.57272,,
2018-03-17 03:15:00,68.69564000000001,,
2018-03-17 03:30:00,70.94375,,
2018-03-17 03:45:00,69.94242,,
2018-03-17 04:00:00,68.37303000000001,,
2018-03-17 04:15:00,69.09552000000001,,
2018-03-17 04:30:00,69.99857,,
2018-03-17 04:45:00,72.48235,,
2018-03-17 05:00:00,70.23975,,
2018-03-17 05:15:00,70.24231,,
2018-03-17 05:30:00,72.75302,,
2018-03-17 05:45:00,72.89326,,
2018-03-17 06:00:00,74.37109,,
2018-03-17 06:15:00,81.55538,,
2018-03-17 06:30:00,89.13255000000001,,
2018-03-17 06:45:00,92.80045,,
2018-03-17 07:00:00,93.07406,,
2018-03-17 07:15:00,100.71222999999999,,
2018-03-17 07:30:00,106.78895000000001,,
2018-03-17 07:45:00,107.27479000000001,,
2018-03-17 08:00:00,109.17160999999999,,
2018-03-17 08:15:00,105.72627000000001,,
2018-03-17 08:30:00,121.00276,,
2018-03-17 08:45:00,116.35775,,
2018-03-17 09:00:00,124.3058,,
2018-03-17 09:15:00,140.41409,,
2018-03-17 09:30:00,124.32067,,
2018-03-17 09:45:00,120.84465,,
2018-03-17 10:00:00,135.10521999999997,,
2018-03-17 10:15:00,126.05219,,
2018-03-17 10:30:00,128.51637,,
2018-03-17 10:45:00,128.78388,,
2018-03-17 11:00:00,158.67771,,
2018-03-17 11:15:00,171.41251,,
2018-03-17 11:30:00,147.12621000000001,,
2018-03-17 11:45:00,148.2997,,
2018-03-17 12:00:00,148.95516999999998,,
2018-03-17 12:15:00,142.16872,,
2018-03-17 12:30:00,146.64697,,
2018-03-17 12:45:00,137.22875000000002,,
2018-03-17 13:00:00,139.70965,,
2018-03-17 13:15:00,156.65971,,
2018-03-17 13:30:00,152.10118999999997,,
2018-03-17 13:45:00,144.48103,,
2018-03-17 14:00:00,143.55542000000003,,
2018-03-17 14:15:00,145.70589999999999,,
2018-03-17 14:30:00,140.49184000000002,,
2018-03-17 14:45:00,145.20509,,
2018-03-17 15:00:00,144.5087,,
2018-03-17 15:15:00,146.42867,,
2018-03-17 15:30:00,154.44747,,
2018-03-17 15:45:00,160.66989,,
2018-03-17 16:00:00,170.863,,
2018-03-17 16:15:00,161.91944,,
2018-03-17 16:30:00,164.02076,,
2018-03-17 16:45:00,165.3418,,
2018-03-17 17:00:00,175.85155,,
2018-03-17 17:15:00,173.41194,,
2018-03-17 17:30:00,175.17426,,
2018-03-17 17:45:00,185.15011,,
2018-03-17 18:00:00,181.51803,,
2018-03-17 18:15:00,179.32938000000001,,
2018-03-17 18:30:00,164.87958999999998,,
2018-03-17 18:45:00,170.90494,,
2018-03-17 19:00:00,189.69521000000003,,
2018-03-17 19:15:00,186.89614,,
2018-03-17 19:30:00,179.90542,,
2018-03-17 19:45:00,180.84239000000002,,
2018-03-17 20:00:00,165.00667,,
2018-03-17 20:15:00,154.2384,,
2018-03-17 20:30:00,163.05378,,
2018-03-17 20:45:00,151.88298000000003,,
2018-03-17 21:00:00,148.33175,,
2018-03-17 21:15:00,144.97638999999998,,
2018-03-17 21:30:00,139.60033,,
2018-03-17 21:45:00,147.29869000000002,,
2018-03-17 22:00:00,136.70188000000002,,
2018-03-17 22:15:00,139.56925,,
2018-03-17 22:30:00,133.06008,,
2018-03-17 22:45:00,124.2127,,
2018-03-17 23:00:00,123.0616,,
2018-03-17 23:15:00,116.58116000000001,,
2018-03-17 23:30:00,107.72479000000001,,
2018-03-17 23:45:00,110.49073,,
2018-03-18 00:00:00,103.38829,,
2018-03-18 00:15:00,94.8699,,
2018-03-18 00:30:00,96.56996000000001,,
2018-03-18 00:45:00,89.22835,,
2018-03-18 01:00:00,87.13213,,
2018-03-18 01:15:00,83.29145,,
2018-03-18 01:30:00,82.66033,,
2018-03-18 01:45:00,75.4075,,
2018-03-18 02:00:00,72.42051000000001,,
2018-03-18 02:15:00,74.09773,,
2018-03-18 02:30:00,72.25426999999999,,
2018-03-18 02:45:00,72.26151999999999,,
2018-03-18 03:00:00,70.24451,,
2018-03-18 03:15:00,67.8339,,
2018-03-18 03:30:00,66.36717999999999,,
2018-03-18 03:45:00,64.87627,,
2018-03-18 04:00:00,67.33177,,
2018-03-18 04:15:00,69.55804,,
2018-03-18 04:30:00,67.81667999999999,,
2018-03-18 04:45:00,67.94532000000001,,
2018-03-18 05:00:00,68.58756,,
2018-03-18 05:15:00,69.66706,,
2018-03-18 05:30:00,69.90364000000001,,
2018-03-18 05:45:00,71.47810999999999,,
2018-03-18 06:00:00,72.26166,,
2018-03-18 06:15:00,74.49652999999999,,
2018-03-18 06:30:00,76.32572,,
2018-03-18 06:45:00,78.59815,,
2018-03-18 07:00:00,78.34000999999999,,
2018-03-18 07:15:00,80.32999000000001,,
2018-03-18 07:30:00,93.16236,,
2018-03-18 07:45:00,98.52404,,
2018-03-18 08:00:00,97.55591,,
2018-03-18 08:15:00,106.66292000000001,,
2018-03-18 08:30:00,102.88419999999999,,
2018-03-18 08:45:00,103.53954,,
2018-03-18 09:00:00,121.21623,,
2018-03-18 09:15:00,134.17752,,
2018-03-18 09:30:00,141.05451,,
2018-03-18 09:45:00,145.31236,,
2018-03-18 10:00:00,142.58575000000002,,
2018-03-18 10:15:00,133.64261,,
2018-03-18 10:30:00,133.75695000000002,,
2018-03-18 10:45:00,143.37678000000002,,
2018-03-18 11:00:00,162.38585,,
2018-03-18 11:15:00,156.5752,,
2018-03-18 11:30:00,155.37326000000002,,
2018-03-18 11:45:00,155.06761,,
2018-03-18 12:00:00,156.79700000000003,,
2018-03-18 12:15:00,155.15285,,
2018-03-18 12:30:00,148.01262,,
2018-03-18 12:45:00,154.04992000000001,,
2018-03-18 13:00:00,152.17054000000002,,
2018-03-18 13:15:00,162.0498,,
2018-03-18 13:30:00,155.48432,,
2018-03-18 13:45:00,148.76783,,
2018-03-18 14:00:00,145.73854,,
2018-03-18 14:15:00,144.5839,,
2018-03-18 14:30:00,141.87428,,
2018-03-18 14:45:00,141.50333,,
2018-03-18 15:00:00,142.52617,,
2018-03-18 15:15:00,141.39,,
2018-03-18 15:30:00,138.54882,,
2018-03-18 15:45:00,150.88428,,
2018-03-18 16:00:00,155.47853,,
2018-03-18 16:15:00,160.38798,,
2018-03-18 16:30:00,169.72449,,
2018-03-18 16:45:00,165.73448000000002,,
2018-03-18 17:00:00,174.60126999999997,,
2018-03-18 17:15:00,185.52259,,
2018-03-18 17:30:00,160.1663,,
2018-03-18 17:45:00,164.51075,,
2018-03-18 18:00:00,178.64652999999998,,
2018-03-18 18:15:00,190.52864000000002,,
2018-03-18 18:30:00,192.68799,,
2018-03-18 18:45:00,209.59017999999998,,
2018-03-18 19:00:00,200.64875000000004,,
2018-03-18 19:15:00,189.69943,,
2018-03-18 19:30:00,179.33583000000002,,
2018-03-18 19:45:00,174.42303,,
2018-03-18 20:00:00,168.16802,,
2018-03-18 20:15:00,161.18471,,
2018-03-18 20:30:00,154.40529,,
2018-03-18 20:45:00,148.71431,,
2018-03-18 21:00:00,146.08676000000003,,
2018-03-18 21:15:00,142.6012,,
2018-03-18 21:30:00,138.63358,,
2018-03-18 21:45:00,133.96101,,
2018-03-18 22:00:00,124.60204,,
2018-03-18 22:15:00,120.95902000000001,,
2018-03-18 22:30:00,119.54721,,
2018-03-18 22:45:00,118.92218,,
2018-03-18 23:00:00,111.444,,
2018-03-18 23:15:00,100.91295000000001,,
2018-03-18 23:30:00,101.89223000000001,,
2018-03-18 23:45:00,95.13638,,
2018-03-19 00:00:00,101.28452,,
2018-03-19 00:15:00,84.44844,,
2018-03-19 00:30:00,76.81688,,
2018-03-19 00:45:00,75.1176,,
2018-03-19 01:00:00,72.85198,,
2018-03-19 01:15:00,72.50294,,
2018-03-19 01:30:00,71.35621,,
2018-03-19 01:45:00,67.82659,,
2018-03-19 02:00:00,67.33297,,
2018-03-19 02:15:00,65.9453,,
2018-03-19 02:30:00,66.68554,,
2018-03-19 02:45:00,67.99458,,
2018-03-19 03:00:00,67.70357,,
2018-03-19 03:15:00,68.09908,,
2018-03-19 03:30:00,72.23818,,
2018-03-19 03:45:00,73.86443,,
2018-03-19 04:00:00,72.59275,,
2018-03-19 04:15:00,74.10176,,
2018-03-19 04:30:00,74.5505,,
2018-03-19 04:45:00,75.12262,,
2018-03-19 05:00:00,77.14928,,
2018-03-19 05:15:00,78.76465,,
2018-03-19 05:30:00,76.87597,,
2018-03-19 05:45:00,78.17494,,
2018-03-19 06:00:00,82.92248000000001,,
2018-03-19 06:15:00,92.53149,,
2018-03-19 06:30:00,97.14412,,
2018-03-19 06:45:00,89.43283,,
2018-03-19 07:00:00,94.14013,,
2018-03-19 07:15:00,92.22463,,
2018-03-19 07:30:00,89.64491000000001,,
2018-03-19 07:45:00,87.95246,,
2018-03-19 08:00:00,92.41142,,
2018-03-19 08:15:00,96.52116000000001,,
2018-03-19 08:30:00,80.48167,,
2018-03-19 08:45:00,84.72918,,
2018-03-19 09:00:00,82.01997,,
2018-03-19 09:15:00,89.86227000000001,,
2018-03-19 09:30:00,83.91552,,
2018-03-19 09:45:00,81.24743,,
2018-03-19 10:00:00,85.22274,,
2018-03-19 10:15:00,70.71789000000001,,
2018-03-19 10:30:00,81.81234,,
2018-03-19 10:45:00,91.30113,,
2018-03-19 11:00:00,82.17778999999999,,
2018-03-19 11:15:00,84.72986,,
2018-03-19 11:30:00,85.34672,,
2018-03-19 11:45:00,82.08691999999999,,
2018-03-19 12:00:00,79.85981000000001,,
2018-03-19 12:15:00,70.24902999999999,,
2018-03-19 12:30:00,66.75121000000001,,
2018-03-19 12:45:00,66.63803,,
2018-03-19 13:00:00,65.56087,,
2018-03-19 13:15:00,67.04084,,
2018-03-19 13:30:00,72.36466999999999,,
2018-03-19 13:45:00,76.38437,,
2018-03-19 14:00:00,75.05538,,
2018-03-19 14:15:00,79.59064000000001,,
2018-03-19 14:30:00,80.49719999999999,,
2018-03-19 14:45:00,87.82514,,
2018-03-19 15:00:00,90.20260000000002,,
2018-03-19 15:15:00,106.68623000000001,,
2018-03-19 15:30:00,112.99544,,
2018-03-19 15:45:00,125.83533,,
2018-03-19 16:00:00,138.26991999999998,,
2018-03-19 16:15:00,147.67811,,
2018-03-19 16:30:00,157.68512,,
2018-03-19 16:45:00,145.07992,,
2018-03-19 17:00:00,152.56079,,
2018-03-19 17:15:00,156.61223999999999,,
2018-03-19 17:30:00,161.62982000000002,,
2018-03-19 17:45:00,157.58742,,
2018-03-19 18:00:00,163.82102,,
2018-03-19 18:15:00,174.37845000000002,,
2018-03-19 18:30:00,163.03235999999998,,
2018-03-19 18:45:00,158.99032,,
2018-03-19 19:00:00,170.12659,,
2018-03-19 19:15:00,164.86302,,
2018-03-19 19:30:00,157.94125,,
2018-03-19 19:45:00,160.89146,,
2018-03-19 20:00:00,153.78336,,
2018-03-19 20:15:00,150.56098,,
2018-03-19 20:30:00,152.55599999999998,,
2018-03-19 20:45:00,143.74582,,
2018-03-19 21:00:00,149.88289,,
2018-03-19 21:15:00,149.60462,,
2018-03-19 21:30:00,144.68141,,
2018-03-19 21:45:00,143.35914000000002,,
2018-03-19 22:00:00,133.83447999999999,,
2018-03-19 22:15:00,123.6639,,
2018-03-19 22:30:00,112.72129999999999,,
2018-03-19 22:45:00,112.84563000000003,,
2018-03-19 23:00:00,103.49610999999999,,
2018-03-19 23:15:00,102.78074999999998,,
2018-03-19 23:30:00,95.98839000000001,,
2018-03-19 23:45:00,93.28023,,
2018-03-20 00:00:00,87.68115,,
2018-03-20 00:15:00,82.03374,,
2018-03-20 00:30:00,80.77332000000001,,
2018-03-20 00:45:00,77.43325,,
2018-03-20 01:00:00,70.56263,,
2018-03-20 01:15:00,74.00269,,
2018-03-20 01:30:00,72.30753,,
2018-03-20 01:45:00,72.7443,,
2018-03-20 02:00:00,70.25567000000001,,
2018-03-20 02:15:00,71.33834,,
2018-03-20 02:30:00,68.61732,,
2018-03-20 02:45:00,64.9984,,
2018-03-20 03:00:00,65.52824,,
2018-03-20 03:15:00,68.7474,,
2018-03-20 03:30:00,68.3121,,
2018-03-20 03:45:00,67.82101,,
2018-03-20 04:00:00,67.8944,,
2018-03-20 04:15:00,70.93637000000001,,
2018-03-20 04:30:00,68.68180000000001,,
2018-03-20 04:45:00,73.07964,,
2018-03-20 05:00:00,76.62994,,
2018-03-20 05:15:00,78.47158999999999,,
2018-03-20 05:30:00,80.22161,,
2018-03-20 05:45:00,76.5424,,
2018-03-20 06:00:00,84.4402,,
2018-03-20 06:15:00,87.72423,,
2018-03-20 06:30:00,88.48424,,
2018-03-20 06:45:00,94.30501,,
2018-03-20 07:00:00,94.48236000000001,,
2018-03-20 07:15:00,91.58699000000001,,
2018-03-20 07:30:00,86.09347,,
